CVE ESTADO,CVE MUNICIPIO,Emisiones de PM10,,,,,,,,,,,,,,,,,,,,,,,,
,, Actividades_de_la_construccion , Asados_al_carbon , Banco_de_Materiales , Caminos_pavimentados_y_sin_pavimentar , Combustion_Agricola , Combustion_Comercial , Combustion_Domestica , Combustion_industrial , Corrales_de_engorda , Emisiones_domesticas_de_amoniaco , Incendios_en_construcciones , Incendios_Forestales , Labranza , Ladrilleras , Quema_de_Residuos , Quemas_Agricolas , Rellenos_Sanitarios ,Cruces_front,Embarca_marinas,Equi_basico_aeropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
12,046,12046,0,3.5825595,0,6.731479462,0,0.17656747,242.993622,0.155711801,4.9367052,0,0.009674248,0,66.27666143,0,8.569495646,168.7974796,0,0,0,0,0,0,1.455213232,0
12,047,12047,0,0.05764395,0,0.675822112,0,0.004103414,38.39615043,0.00012844,2.1519768,0,0.000317546,0,15.7598077,0,1.547875397,61.02189018,0,0,0,0,0,0,0.137403086,0
12,048,12048,2.969095362,2.3100753,0,15.72253017,0,0.136740221,122.6315511,0.03527971,4.939812,0,0.00894331,1.820742391,92.6402097,18.81400734,2.410889585,177.3659123,0,0,0,0,0,0,3.168065298,0
12,049,12049,0,0.47770125,0,1.725229932,0.003610563,0.020577412,27.24612049,0.026244546,0.4722336,0,0.002412806,3.936913236,9.07393578,0,0.456374858,28.06343652,0,0,0,0,0,0,0.088021181,0
12,050,12050,0,2.38546815,0,0.431307483,0,0.177834701,59.68041537,0.05653711,5.897742,0,0.008255641,0,8.275502462,0,2.305991042,49.84189221,0,0,0,0,0,0,0.061007502,0
12,051,12051,0,0.78343005,0,4.640178424,0.001918253,0.037172099,155.8787971,0.005671996,1.9324296,0,0.003026964,14.3719603,43.75650632,0,2.712763801,153.7259112,0,0,0,0,0,0,0.396048391,0
12,052,12052,0,1.55398815,0,16.30376671,0,0.06052535,207.0380592,0.068756555,1.6476396,0,0.002401968,143.0601675,101.0198942,22.57680881,4.395888861,258.621178,0,0,0,0,0,0,1.134412265,0
12,053,12053,0,1.7094909,0,16.85746403,5.02981E-05,0.110490444,234.7599605,0.021855403,4.6042776,0,0.007704634,0,141.7099718,22.57680881,5.717191933,271.5197817,0,0,0,0,0,0,1.468105528,0
12,054,12054,0.091012966,0.35026095,0,7.506311864,0,0.019370526,136.2105581,0.005178885,10.6387188,0,0.00236196,152.4827968,68.63129071,0,0.695254581,337.3733611,0,0,0,0,0,0,0.736613949,0
12,055,12055,0,6.09898575,0,12.38041475,0.000285212,0.274566641,194.347717,0.55282207,1.4208432,0,0.022394204,9.952261517,28.31502311,3.762801468,2.528780235,37.6295224,0,0,0,0,0,0,0.242625393,0
12,056,12056,0,0.68253315,0,2.083065304,0,0.029448027,232.7679632,0.002954114,2.0080284,0,0.003272084,0,60.18297459,0,5.870528512,114.1468376,0,0,0,0,0,0,0.783309671,0
12,057,12057,0,2.986932,0,39.0509341,0.000323929,0.16733479,191.6585244,0.124288495,6.13593,0,0.012240805,36.27167084,121.8772195,11.2884044,8.266256606,157.7627388,0,0,0,0,0,0,1.892425559,0
12,058,12058,0,2.0503977,0,13.79996737,0,0.11966278,218.7675248,0.016224703,2.4108768,0,0.008304907,0,50.67379991,7.525602936,6.399536603,202.7894122,0,0,0,0,0,0,0.465042863,0
12,059,12059,0,0.78598845,0,8.049232769,0.001312292,0.020034313,122.7965551,0.047485928,3.0456996,0,0.006710952,1.047985243,23.73590638,0,3.277011316,117.1795274,0,0,0,0,0,0,0.192037198,0
12,060,12060,0,0.1832454,0,2.392639608,0.000649901,0.012068863,69.37631426,0.009504541,0.3748872,0,0.001891489,0,9.659499945,0,0.525946808,15.65575039,0,0,0,0,0,0,0.094448142,0
12,061,12061,0,2.52921825,0,0.601750649,0.001309794,0.136800566,121.4162732,0.084982801,1.1629788,0,0.006743949,0,18.24569359,0,0.928194393,73.26977059,0,0,0,0,0,0,0.16513142,0
12,062,12062,0,0.38799735,0,14.33313864,0,0.017680885,103.0640976,0.067838373,1.8961836,0,0.001368984,17.94105844,44.59275122,0,2.393745316,125.5115629,0,0,0,0,0,0,0.579870278,0
12,063,12063,0,0.1224834,0,3.559921822,0,0.006999941,54.09927127,0.000256879,0.1522332,0,0.000259121,0,8.458776542,0,0.516635969,11.95173898,0,0,0,0,0,0,0.074834816,0
12,064,12064,0,0.3559374,0,1.343172092,0,0.018163639,48.69432205,0.006977042,4.3174164,0,0.002328595,62.15215345,41.8311295,15.05120587,0.922216912,162.4163375,0,0,0,0,0,0,0.315824973,0
12,065,12065,0,0.19052085,0,0.714469651,0,0.009413713,35.47888109,0.00273853,0.1791588,0,0.00110539,0,8.566715551,0,0.411375871,15.06101269,0,0,0,0,0,0,0.07314487,0
12,066,12066,0,4.22191965,0,8.314428667,0,0.19599834,222.0267751,0.028185694,1.1474448,0,0.013684174,2.102602117,22.2421479,3.762801468,6.2027817,45.42816931,0,0,0,0,0,0,0.188570681,0
12,067,12067,0,1.03383345,0,0.496522368,0,0.05213749,61.38408988,0.016908197,3.847254,0,0.004446794,8.955691421,30.31273842,7.525602936,1.162708091,310.5207645,0,0,0,0,0,0,0.298351814,0
12,068,12068,0,0.49992735,0,22.0821814,0,0.035301425,88.20984348,0.002954114,2.4119124,0,0.004511134,0,48.94140574,0,5.206053052,94.23286941,0,0,0,0,0,0,0.530995585,0
12,069,12069,0.760754174,0.34162635,0,1.51298725,0,0.006094776,52.87158694,0.006678866,0.28479,0,0.001378671,6.541799035,6.770354294,0,0.739213836,12.45954751,0,0,0,0,0,0,6.99367715,0
12,070,12070,0,0.40638585,0,0.460191056,0,0.016836064,27.34751899,0.008862342,0.2412948,0,0.001539955,15.57634428,6.051503682,0,0.16410877,11.42921348,0,0,0,0,0,0,0.051955957,0
12,071,12071,0,0.5529342,0,2.056388115,0,0.027275631,153.0207418,0.095452916,1.4094516,0,0.00148,1.734894477,36.57932448,0,2.871885554,90.73966087,0,0,0,0,0,0,0.39214875,0
12,072,12072,0,0.15662205,0,0.013431721,0,0.007905105,60.46875531,0.00012844,0.3386412,0,0.000523095,0,8.583313266,0,1.3180326,11.373376,0,0,0,0,0,0,0.073019492,0
12,073,12073,0,0.2569593,0,9.73378548,0,0.021723954,77.99126817,0.004130719,13.7030592,0,0.002157151,0,65.10946158,3.762801468,6.039714761,390.8433212,0,0,0,0,0,0,0.483223839,0
12,074,12074,0,0.7672002,0,1.955718263,0.001877038,0.021965331,127.1944311,0.298525896,0.3044664,0,0.003167686,8.800289633,21.52385438,0,0.882686998,54.277019,0,0,0,0,0,0,0.183428656,0
12,075,12075,0,3.3017751,0,6.204963166,0.00646813,0.159623587,128.9630732,0.230349947,0.4256316,0,0.007997824,73.45519662,29.83872807,22.57680881,0.727192103,103.1034362,0,0,0,0,0,0,0.26160385,0
12,076,12076,0,0.2096289,0,0.21778252,0,0.010801633,188.1354264,0.000642199,0.3427836,0,0.000358112,8.676127687,18.2478065,0,3.739094381,24.10022432,0,0,0,0,0,0,0.159965459,0
12,077,12077,0,0.57348135,0,0.903148915,0,0.044232384,50.46870425,0.005266029,2.38188,0,0.002604261,0,30.2742592,0,1.279862105,43.82556906,0,0,0,0,0,0,0.260302197,0
12,078,12078,0,0.21450585,0,6.651533859,0,0.001206886,84.19166758,0.000513759,0.1325568,0,0.000328218,28.47892003,11.69552162,0,1.143489948,13.30331375,0,0,0,0,0,0,0.10037853,0
12,079,12079,0,0.16013985,0,0.903148915,0,0.009655091,85.99385021,0.004901358,0.1180584,0,0.000663997,0,6.369702678,7.525602936,0.856885353,20.70304458,0,0,0,0,0,0,0.057924339,0
12,080,12080,0,0.29221725,0,0.566326723,0,0.010922321,37.39209503,0.001798156,2.3684172,0,0.00119626,0,21.71582477,0,1.867957889,26.5902255,0,0,0,0,0,0,0.485097673,0
12,081,12081,0,0.1459887,0,0.30433056,0,0.012068863,57.74204738,0.000256879,0.0497088,0,0.000518243,13.38255761,10.77809455,0,0,6.455026766,0,0,0,0,0,0,0.152885392,0
13,001,13001,0,0.035178,0,150.8732187,10.5354708,0.008035447,38.23285773,0.002678655,3.2176092,0,0.00035418,3.681357983,27.94325629,0,0.264398347,416.9270729,0,0,0,0,0,,0.52568713,0
13,002,13002,0,1.50889635,0,183.0552217,9.742371673,0.029165695,69.54046425,0.043126339,0.7280268,0,0.000502183,12.15618639,46.18674468,0,1.74765081,102.1243377,0,0,0,0,0,,0.47552731,0
13,003,13003,8.327986553,3.3518238,0,377.7363423,9.362425412,0.23005186,102.0790666,0.135539924,3.2352144,0,0.004474166,0,35.40837158,8.965573131,0.838604675,189.7168902,0,0,0,0,0,,1.220106337,0.0262764
13,004,13004,0.301300292,0.17101305,0,48.75689588,3.168785924,0.013392411,18.00421336,0.009911022,1.1536584,0,0.025501614,0.256899129,16.40098408,0,0.245693271,18.46574845,0,0,0,0,0,,0.166021343,0
13,005,13005,8.30281663,1.26249045,0,74.71797842,9.299664497,0.038689187,34.56146676,0.020357775,2.5548252,0,0.00034125,0,32.70759041,0,0.048732692,309.0164231,0,0,0,0,0,,0.311979889,0
13,006,13006,0.07748309,0.13727415,0,83.43289804,11.51683102,0.014880457,40.9252111,0.012857542,2.9328192,0,0.00338657,0,53.7978531,0,0.882222421,196.0064039,0,0,0,0,0,,0.595219877,0
13,007,13007,0,0.43820595,0,35.85340719,5.042877798,0.015773284,23.66247474,0.015000466,1.1381244,0,0.00018972,19.1272446,174.2221756,0,0.160140394,255.7857852,0,0,0,0,0,,0.734316471,0
13,008,13008,7.342807311,2.3606037,24.9,195.706199,9.878036395,0.111008207,88.15657611,0.067234231,0.807768,0,0.001491389,2.034584268,322.3188282,0,0.277800978,465.094392,0,0,0,0,0,,1.75864681,0
13,009,13009,0,0.26583375,0,88.80928672,5.542956367,0.020237421,33.2512841,0.009643157,1.3700988,0,0.000318965,0.233562141,17.50658484,21.83466704,1.804295021,69.36432566,0,0,0,0,0,,0.179999707,0
13,010,13010,1.635138949,2.03496735,0,171.232738,7.096791407,0.085711431,56.38824601,0.0519659,2.45955,0,0.000549886,0,11.84759528,0,0.06050711,104.129861,0,0,0,0,0,,0.248855092,0
13,011,13011,0.679056046,0.21754395,0,33.25502856,0.359328947,0.02738004,35.20935928,0.009643157,1.310034,0,0.000274057,0,24.33939971,0,5.168089718,26.99908985,0,0,0,0,0,,0.255025973,0
13,012,13012,4.648355982,0.62368995,12.3552,218.7152689,8.441361308,0.057438563,52.10495655,0.035090376,1.739808,0,0.000498802,0.038927024,28.60673802,0,0.980447448,89.22797257,0,0,0,0,0,,0.762859488,0
13,013,13013,0,1.9336707,0,155.5084795,8.707300531,0.096425359,72.21842001,0.066430635,1.9189668,0,0.020094027,0,13.12199775,0,0.282198945,86.00490859,0,0,0,0,0,,0.126919245,0
13,014,13014,0,0.59698665,0,33.61493242,0.039388266,0.022915903,35.3605342,0.019286313,0.8719752,0,0.000309513,0,21.17440159,0,0.055575636,22.07542573,0,0,0,0,0,,0.393876589,0
13,015,13015,3.985765089,0.0556452,6.864,71.92260331,7.548357174,0.01041632,35.92923986,0.005089444,1.0387068,0,0.000338375,1.099068422,7.565906494,0,0.638873994,57.43520253,0,0,0,0,0,,0.090650141,0
13,016,13016,0,2.40561555,0,311.4736272,12.4741003,0.058628999,105.7432587,0.065359173,1.1888688,0,0.016405274,10.7629876,179.4112708,0,0.950806917,504.0805622,0,0,0,0,0,,1.064125559,0
13,017,13017,0.038001653,0.1714128,0,41.01751167,5.164947334,0.011904365,28.94639821,0.01178608,1.7170248,0,0.000285939,0,28.62526899,0,0.184978695,135.0621922,0,0,0,0,0,,0.332992672,0
13,018,13018,0,0.3695289,0,31.70532191,0.025551479,0.027677649,45.84919429,0.011250349,2.3880936,0,0.000383632,0,18.34737295,0,0.32239721,28.25894835,0,0,0,0,0,,0.229099275,0
13,019,13019,0,0.1034553,0,65.9598403,10.90142698,0.008333056,33.5032423,0.003482251,1.7833032,0,0.000328284,0,21.21844032,0,0.624557324,163.8734744,0,0,0,0,0,,0.227487692,0
13,020,13020,0,0.05092815,0,7.327130548,0.29306716,0.001488046,5.931815998,0.001607193,0.6203244,0,5.02958E-05,0,5.938165941,0,0.109611705,5.613876023,0,0,0,0,0,,0.061675572,0
13,021,13021,7.476456824,0.8062158,72.8860599,58.9600915,3.511662302,0.040772451,28.50007225,0.02303643,0.5178,0,0.000258116,0,46.03044503,0,0.04425828,68.67875243,0,0,0,0,0,,0.67708311,0
13,022,13022,0.716543356,0.2859012,1.03584,101.1362422,3.773780541,0.011309147,29.85344775,0.006696637,0.409062,0,0.000285224,0.007593135,38.45692207,0,0.079243344,208.3928824,0,0,0,0,0,,0.484594837,0
13,023,13023,0.668526978,1.914003,0,174.3620328,10.35737522,0.093151659,65.4011509,0.058126805,1.801944,0,0.000638686,0,33.21812387,0,0.341750797,215.5174882,0,0,0,0,0,,0.322344913,0
13,024,13024,0.482529635,0.0468507,0,117.8341338,9.129775508,0.018154157,33.07131395,0.00294652,1.4684808,0,0.000299339,0.237246381,31.02245898,0,0.455578153,88.95869822,0,0,0,0,0,,0.533216925,0
13,025,13025,0.061657631,0.30628845,0,35.57251848,5.959485001,0.031546568,39.00312995,0.019018448,2.6853108,0,0.000275224,0,41.13845116,0,0.690416874,45.94525719,0,0,0,0,0,,0.425966886,0
13,026,13026,0,0.0772317,0,14.00729803,0.006745698,0.004464137,23.05057624,0.001339327,1.2002604,0,0.000175142,0,14.18367257,0,0.507927249,13.91993465,0,0,0,0,0,,0.165441738,0
13,027,13027,0,0.465309,13.728,27.31466309,0.013679177,0.022915903,50.17567659,0.013125408,2.9763144,0,0.000418344,0,49.59145944,0,0.097500597,46.33431262,0,0,0,0,0,,0.611496867,0
13,028,13028,0,4.4907915,0,406.5979727,1.795885102,0.265169738,224.0196384,0.224471258,4.960524,0,0.002982777,0,83.0981308,0,4.892295146,97.47083648,0,0,0,0,0,,0.935040572,0
13,029,13029,4.620254999,1.40032425,0,268.3492962,16.54865823,0.076187938,86.37847107,0.043929936,3.1834344,0,0.005965554,0,85.9885473,2.941400549,0.355447214,331.4684101,0,0,0,0,0,,0.899105094,0.0049284
13,030,13030,4.157941969,3.6541947,0,456.7291726,27.32697728,0.327072438,176.6946889,0.172237492,5.0651196,0,0.001491389,0,68.46326398,0,1.887306741,251.1471349,0,0,0,0,0,,0.703566333,0
13,031,13031,0,0.3914352,0,62.07266243,1.575056705,0.032737005,28.70883762,0.012589677,0.9299688,0,0.00023079,0,17.33352591,0,1.175946712,26.8016116,0,0,0,0,0,,0.170629905,0
13,032,13032,0,0.56788485,0,23.62620718,0.385989757,0.036605923,19.71033034,0.102860338,0.7911984,0,0.000157909,0,7.196659198,0,0.029165953,5.313627694,0,0,0,0,0,,0.093302185,0
13,033,13033,0,0.06180135,0,9.298058232,0.00145892,0.00357131,6.853263143,0.003750116,0.4877676,0,6.23324E-05,0,3.870717409,0,0.923747888,2.812979238,0,0,0,0,0,,0.051926907,0
13,034,13034,0.024663053,0.05812365,0,24.13717222,0.006929868,0.001785655,17.88183366,0.000803596,1.4954064,0,0.003134524,0,7.697593415,0,0.086651306,7.389761016,0,0,0,0,0,,0.193389984,0
13,035,13035,0.494905254,0.1795677,0,86.07111167,4.791481523,0.009523492,21.15729031,0.00883956,1.1930112,0,0.000169531,1.585907876,51.36289604,0,0.235278821,253.8199856,0,0,0,0,0,,0.440951782,0
13,036,13036,0,0.14494935,0,57.29945697,0.970833251,0.016963721,19.84710765,0.006696637,0.864726,0,0.000175964,0,22.57475852,0,0.235641009,31.60631175,0,0,0,0,0,,0.166671631,0
13,037,13037,0.156610383,0.25368135,0,85.70167863,6.988449974,0.021725467,44.03509522,0.011250349,0.75081,0,0.003398387,0.155708094,55.68274566,0,0.829752233,112.311536,0,0,0,0,0,,0.417541416,0
13,038,13038,19.61226078,0.0450918,0,49.35151385,1.37621415,0.014582848,17.39231487,0.001339327,0.3200004,0,0.000150941,0.708054904,9.432696341,0,0.15124608,33.17951658,0,0,0,0,0,,0.301975924,0
13,039,13039,0,0.97674915,0,91.92846089,0.070312257,0.064878791,26.65717796,0.027590143,0.3697092,0,0.000195237,0.318784668,3.022465353,0,0.128207065,8.768365289,0,0,0,0,0,,0.032016786,0
13,040,13040,0,0.04149405,0,25.64457106,0.026582647,0.005952183,20.62457868,0.003214386,1.3524936,0,0.000156585,0,11.13252604,0,1.066204588,18.57124388,0,0,0,0,0,,0.121745215,0
13,041,13041,2.430749351,2.57047245,0,219.8688117,8.766540539,0.123210181,86.07612122,0.07259154,1.7667336,0,0.011931108,0,55.3213896,0,0.398417924,468.2153812,0,0,0,0,0,,0.543669006,0
13,042,13042,0,0.37408605,0,43.98415292,0.005330112,0.021130249,24.11599951,0.010446753,1.96764,0,0.001704465,0,12.83994766,0,0.861829143,9.540636949,0,0,0,0,0,,0.175874619,0
13,043,13043,0,0.03174015,0,16.60739823,0.058551902,0.007440228,15.3334564,0.003750116,0.4577352,0,0.000131308,0,3.513563691,0,1.138826971,6.34929419,0,0,0,0,0,,0.03703814,0
13,044,13044,4.264652831,0.09665955,0,71.6087293,6.630662655,0.011606756,35.6052936,0.005357309,2.9079648,0,0.001835641,0,46.06778689,0.3633,0.347185497,211.5996635,0,0,0,0,0,,0.500422029,0
13,045,13045,0.698193369,0.0953004,0,57.11483341,1.997952559,0.008035447,17.21234472,0.00589304,0.5830428,0,0.001637619,0.077854047,8.722320717,0,0.226582598,20.01516404,0,0,0,0,0,,0.187926705,0
13,046,13046,0.440852064,1.2080445,0,75.29062554,1.537178849,0.065771619,69.26690963,0.070448617,6.1348944,0,0.000542262,0,50.35527871,0,2.388592244,62.7244195,0,0,0,0,0,,0.583958586,0
13,047,13047,0,0.0449319,0,22.68857201,0.264162171,0.002976091,10.72622068,0.002410789,0.730098,0,9.27105E-05,0,5.063066843,0,0.08147868,8.251947021,0,0,0,0,0,,0.050807281,0
13,048,13048,0,21.7646286,0,3011.813806,2.227829072,1.077642674,565.6173723,0.448138919,0.2309388,0,0.192389122,0.233562141,29.44162661,0,0.502705336,83.57597466,0,0,0,0.087,0,,0.174506187,0.143454
13,049,13049,88.86779564,0.17341155,0,19.56869124,0.006030683,0.014582848,31.58835995,0.008035964,1.5099048,0,0.000240913,0,18.47177886,0,1.050359251,24.26942431,0,0,0,0,0,,13.95722797,0
13,050,13050,31.82013471,1.5612636,0,140.302941,2.400318116,0.091068395,42.41536391,0.056519613,0.5447256,0,0.000416118,0,19.26975867,0,0.129034764,131.9325309,0,0,0,0,0,,0.180242858,0.0200334
13,051,13051,3.911551497,12.5032206,0,1017.014935,1.970674584,0.344631377,313.4288067,0.154558372,0.9537876,0,0.003094323,20.63923958,30.88760114,6.56322122,0.205121261,145.1742429,0,0,0,0,0,,0.297702819,0.003693
13,052,13052,68.66033522,1.24170345,2.0916,168.2292699,11.71589222,0.045534197,66.81211684,0.031340259,1.0915224,0,0.005132449,3.143635805,70.17048586,0,0.767342934,233.9054075,0,0,0,0,0,,17.57132946,0
13,053,13053,0,0.22457955,0,26.40632803,0.057694071,0.024701558,37.40499506,0.009107426,3.8182572,0,0.000232493,0,29.04572856,0,0.682740646,26.65953622,0,0,0,0,0,,0.35075967,0
13,054,13054,0,0.61665435,0,145.2065933,18.19580063,0.038093969,66.13542909,0.021161372,1.4488044,0,0.008103895,0,45.10725622,0,1.239217503,236.3291538,0,0,0,0,0,,0.439990487,0
13,055,13055,1.172728147,0.19851585,0,78.60710117,11.00055394,0.009225883,32.64658441,0.006964502,1.7884812,0,0.015230921,0,31.94052725,0,0.805296507,79.2197399,0,0,0,0,0,,0.313834623,0
13,056,13056,0.688510216,2.06726715,0,202.1938949,2.134272537,0.05148638,71.41935257,0.031340259,0.7497744,0,0.002184926,0.98141571,15.03576504,1.304652668,0.134126098,73.19842475,0,0,0,0,0,,0.158726808,0
13,057,13057,0.517924103,0.37216725,0,97.71590496,7.235989501,0.02053503,30.63811758,0.011518215,0.7735932,0,0.000285762,9.769200514,205.5972364,0,0.215365665,558.8240899,0,0,0,0,0,,1.038142314,0.0048531
13,058,13058,0,0.3098862,0,107.5272492,8.068556344,0.03095135,33.57523036,0.018214851,1.7377368,0,0.015238934,5.1964811,28.60961775,0,0.811188948,50.54448172,0,0,0,0,0,,0.232831362,0
13,059,13059,1.062124633,0.52774995,0,180.8154735,12.67719159,0.031546568,71.13859914,0.016875524,1.9583196,0,0.005167336,0,61.92506266,0,0.650413245,157.4346068,0,0,0,0,0,,0.667726984,0
13,060,13060,0,0.2184234,0,47.37213123,0.12491154,0.02053503,35.9724327,0.006160906,1.8516528,0,0.000298097,0,22.6873343,0,0.903031588,24.02618522,0,0,0,0,0,,0.242698775,0
13,061,13061,8.40118884,3.91635075,99.6,345.2039824,5.250239493,0.143149993,109.8681745,0.09562797,0.916506,0,0.00107484,12.94839921,114.6865021,0,0.609292769,140.5862807,0,0,0,0,0,,1.691563872,0
13,062,13062,0,0.09394125,0,22.73514578,0.016925635,0.005952183,54.06303173,0.001607193,1.5596136,0,0.000426494,0,18.4200063,0,0.889572129,18.07969426,0,0,0,0,0,,0.413543558,0
13,063,13063,16.40235422,5.0366901,138.045,337.8999511,13.50003153,0.156244795,162.4698486,0.087056275,4.4520444,0,0.001587669,0,23.4080416,0.876726593,0.457529848,198.3057651,0,0,0,0,0,,0.241794027,0.0176085
13,064,13064,0,0.07731165,57.9672,39.23446515,3.972919213,0.006547401,22.56825625,0.003482251,1.7574132,0,0.000222246,0,16.55777262,0,0.117325278,100.879789,0,0,0,0,0,,0.164438033,0
13,065,13065,0,0.76967865,0,53.12735277,4.355891997,0.023511122,21.0133142,0.017679121,0.7963764,0,0.000207629,0,7.906924118,0,0.082260075,73.7055847,0,0,0,0,0,,0.079239001,0
13,066,13066,20.87839176,0.7224282,18.33885,52.73712723,2.123734743,0.034820269,22.35229208,0.018482717,1.7532708,0,0.000216014,0,48.82921207,0,0.143309188,124.3712873,0,0,0,0,0,,3.661788159,0
13,067,13067,0.771102037,2.9958864,0,217.3137379,13.68073637,0.113091471,96.44240161,0.079823908,1.8475104,0,0.01043972,0,50.1723387,0,0.86001065,319.1988119,0,0,0,0,0,,0.948650514,0
13,068,13068,0,0.1458288,0,30.63020205,0.028348517,0.008928274,29.46471223,0.004285847,1.1360532,0,0.000237938,0.583905353,13.03324747,0,1.496973541,11.94394997,0,0,0,0,0,,0.266024321,0
13,069,13069,0,9.622782,0,510.3421298,2.340933661,0.243444272,232.9389588,0.143575888,1.7211672,0,0.026844994,0,14.6983355,10.47625032,1.022602049,135.7391537,0,0,0,0,0,,0.143346085,0.0329421
13,070,13070,48.87858716,1.42878645,0,86.20765688,2.434923538,0.055652908,34.95740108,0.032143855,1.1101632,0,0.000340802,0,11.11655438,0,0.107668705,71.40498458,0,0,0,0,0,,26.92863056,0.0202641
13,071,13071,0,0.0300612,0,24.34955716,0.098579697,0.004464137,23.244944,0.001071462,1.3711344,0,0.000198962,0,13.49852827,0,0.959790398,13.50419363,0,0,0,0,0,,0.160953621,0
13,072,13072,0,0.64303785,0,63.56536304,3.170759612,0.018749375,20.40861451,0.013929004,0.4277028,0,0.000196311,0,58.76630337,0,0.06417916,70.89553598,0,0,0,0,0,,0.255563167,0
13,073,13073,0,0.4721847,0,55.95253189,0.022281026,0.025296776,67.34482847,0.014464735,2.4523008,0,0.000505609,0,36.5057539,0,2.387774258,27.96447953,0,0,0,0,0,,0.686421349,0
13,074,13074,0,2.29704345,0,116.3303593,6.632528008,0.094937314,48.92308437,0.079823908,1.957284,0,0.000477726,0,13.32630769,0,0.087715175,58.30874535,0,0,0,0,0,,0.133987593,0
13,075,13075,6.519723149,1.0996323,0.6864,57.96448956,2.563302166,0.044046152,31.401191,0.02598295,0.4546284,0,0.001801043,0,50.90823592,0,0.026906462,199.5790853,0,0,0,0,0,,0.32525481,0.00117189
13,076,13076,56.73112901,6.6072279,77.20002673,768.6099169,16.6456546,0.323798738,216.6480612,0.134736328,4.2842772,0,0.002122642,0,49.6295873,0,0.84796694,287.4657586,0,0,0,0,0,,1.536244063,0.0291834
13,077,13077,24.15475046,11.6073009,0,1271.207463,9.923735733,0.489864634,302.3282481,0.241614647,2.0359896,0,0.002939725,9.880163418,44.05309357,11.44791517,0.276002489,324.2693803,0,0,0,0,0,,3.132365632,0.0364458
13,078,13078,0,0.13423605,0,17.34092927,0.486963671,0.012797193,32.00589069,0.011250349,0.4214892,0,0.000229352,0,33.96125303,0,1.851466132,35.72909859,0,0,0,0,0,,0.34267348,0
13,079,13079,0,0.11137035,0,24.60867794,0.00462232,0.00357131,16.66523548,0.001071462,1.5409728,0,0.000147807,0,15.93924121,0,0.606977915,13.56506578,0,0,0,0,0,,0.210370982,0
13,080,13080,0,0.4852965,0,19.19969208,0.118632968,0.01369002,41.58750124,0.043126339,0.6234312,0,0.000330175,0,31.81068692,0,0,36.32550241,0,0,0,0,0,,0.331505491,0
13,081,13081,0,2.0847762,0,192.6537392,0.230614826,0.078568811,69.3604941,0.055716016,0.8833668,0,0.00062849,0.227295364,4.921958976,0,1.118139211,4.995279157,0,0,0,0,0,,0.083293405,0
13,082,13082,2.419096175,1.58788695,0,92.08407112,3.437393815,0.049700725,35.87884822,0.039911954,0.6493212,0,0.000350992,0,54.93039158,0,0.059821189,176.9834677,0,0,0,0,0,,0.881098045,0
13,083,13083,0.061564746,1.76153835,125.7670878,245.7555389,11.32968381,0.052081598,90.10025368,0.029465201,1.2644676,0,0.001491389,0,203.0484402,0,0.776776433,451.23081,0,0,0,0,0,,1.904591469,0
13,084,13084,0.157021434,1.15183965,0.6474,277.3209244,4.943414644,0.081544903,77.53113871,0.042858474,0.4888032,0,0.000753577,0.125402749,9.171027525,0,1.357158246,16.35386282,0,0,0,0,0,,0.097845719,0
14,001,14001,0,0.05475436,0,5.905546893,0,0.030232503,8.938394359,0.068641832,17.7481128,0,0.003233617,0,117.0283724,200.8636077,1.05624189,318.4624524,0,0,0,0,0,0,1.536973959,0
14,002,14002,0,0.069155507,0,1.83462873,0,0.066763544,6.577909021,0.05808155,3.4444056,0,0.01390242,0,38.90265356,2.849129187,0.27687532,52.23189272,0,0,0,0,0,1.596048159,0.45443008,0
14,003,14003,0,0.099907956,0,3.19389218,0.05456253,0.06402532,9.232708708,0.025859152,1.8361188,0,0.549820981,17.5450575,90.25215069,14.24564594,0.161208245,145.1069981,0,0,0,0,0,0.995554792,1.043749188,0
14,004,14004,0.13098718,0.004800382,0,3.232454788,0,0.008930959,10.60848222,0.002166212,1.2551472,0,0.041979887,0.530776473,38.50888,0,0.077918196,20.01706707,0,0,0,0,0,1.27209779,0.392348857,0
14,005,14005,1.298540018,0.043203441,0,3.394119669,0,0.029568715,8.567228469,0.033982445,2.6759904,0,0.005013262,12.14619868,17.7724317,2.849129187,0.207573983,24.40326056,0,0,0,0,0,0.695308109,0.472798423,0
14,006,14006,0.658642066,0.160362771,0,34.4486185,0.017371576,0.157981421,54.0552458,0.098359548,23.8177644,0,0.014960244,119.90349,158.7259406,18.51933972,0.298990446,268.73538,0,0,0,0,0,0,2.259153876,0
14,007,14007,2.6943609,0.019201529,0,18.77285303,0.139540305,0.018284328,20.2274353,0.010831058,2.915214,0,0.005448267,4.37612068,0,11.39651675,0.228809158,78.78211201,0,0,0,0,0,0.821727765,1.349648285,0
14,008,14008,0,0.194115458,0,0.964840505,0,0.163593442,23.53513005,0.332919653,34.0339584,0,0.014260809,0,154.6822693,24.21759809,2.259671664,274.9726602,0,0,0,0,0,0,2.149771075,0
